4a,9,79,0,80,,  ,44,5f,8c,e5,89,57,ca,93,5,3
29,0,0,0,80,,  ,ab,2e,e1,c6,9a,18,de,13,0b,9c
db,1,0,0,80,,  ,40,6a,75,3c,cd,6f,59,0c,33,c1
77,40,1,0,80,,  ,66,4,fd,9c,f4,7e,65,be,3,4a
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
1c,6,0,0,80,,  ,4,70,d5,89,b1,a5,48,67,c6,8e
11,0,0,0,80,,  ,44,9d,db,88,5f,bb,3c,e1,43,2c
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
6d,57,3,0,80,,  ,3c,8e,50,4b,68,e2,f9,8,db,f5
c9,c8,7,0,80,,  ,63,71,1f,7a,68,50,90,0c,86,f4
36,9,0,0,80,,  ,85,7a,76,4d,9d,f7,e6,a5,7c,27
97,a3,74,b4,80,,  ,5b,ad,81,ea,7a,1c,b8,f1,2d,15
40,73,43,11,80,,  ,10,63,f5,51,aa,a3,25,fa,6a,e6
33,33,7d,bc,84,,  ,21,ab,2c,e7,e5,bb,f1,88,33,5b
4b,0,0,0,80,,  ,9,d0,5f,1c,59,23,0e,bb,cc,d8
21,87,a9,d8,86,,  ,22,54,af,39,a4,72,50,7f,d0,2c
db,91,2f,3,80,,  ,1c,9a,c9,11,90,d2,60,7b,a2,e1
fd,a0,6,0,80,,  ,51,54,dd,3e,f6,14,48,26,2a,ef
3,ed,56,14,80,,  ,41,46,66,4c,d1,d8,8a,a5,1,e4
57,0,0,0,80,,  ,45,32,42,b9,8e,d5,bf,67,53,e3
36,ca,b0,da,94,,  ,0f,0c,d3,ab,b1,6,f8,d4,61,11
9b,1,0,0,80,,  ,f0,9d,70,df,6c,e7,d1,6a,f2,be
4e,92,ee,0d,80,,  ,d3,89,96,49,f0,2c,7f,0a,33,3e
ec,35,0,0,80,,  ,30,b9,28,4b,70,61,c6,39,9f,39
5d,4,0,0,80,,  ,e1,52,90,5a,d9,94,42,d5,c7,d3
74,f1,3a,0,80,,  ,6,aa,3,27,b5,e0,f9,af,41,7c
3c,79,17,1d,80,,  ,43,df,98,bc,83,1,c8,36,58,4
1f,f5,8b,1,80,,  ,66,f9,7c,2e,2d,23,88,4f,af,43
56,b5,29,39,8e,,  ,46,a1,7e,86,f6,75,f6,24,8f,42
55,3b,2,0,80,,  ,d9,7a,3e,ae,0e,9e,0e,d2,6,54
b6,29,9a,cd,9d,,  ,14,83,2f,c2,54,10,d3,4f,94,5b
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
0b,b7,9d,0,80,,  ,41,d1,2d,ad,57,bd,dc,9,3f,e4
82,e6,1,0,80,,  ,e3,ac,63,21,f2,26,12,a0,71,7
9b,7,0,0,80,,  ,8e,31,bd,38,36,18,92,e6,fe,13
d2,22,ec,1c,80,,  ,fc,7d,d7,79,8,d1,ff,b0,7b,73
21,73,cb,19,80,,  ,ca,1a,d4,99,df,91,4b,0a,48,f8
ca,fc,80,49,a2,,  ,d1,1c,b8,52,6c,19,98,92,ac,ad
fa,69,2,0,80,,  ,b0,31,a6,7a,17,1,db,7d,38,f7
84,1d,0,0,80,,  ,2,d2,2a,32,8,83,33,b4,98,f5
b9,b8,f1,1,80,,  ,0b,58,19,0f,0,37,6f,4b,b9,81
4b,ba,1,0,80,,  ,13,0a,81,72,26,e2,b5,9e,f1,7f
bc,5d,ae,12,80,,  ,fc,ed,96,51,17,57,fa,b5,a8,92
e2,3f,c7,98,83,,  ,5c,21,ee,9,d9,84,de,f1,b6,81
e5,8d,0d,0,80,,  ,c8,54,2b,a7,37,cb,4,4d,9b,4
23,6d,0,0,80,,  ,32,1f,e3,aa,d2,66,a4,a3,48,a6
29,2d,a0,2,80,,  ,3b,6f,de,35,5d,bc,93,0d,1d,ec
84,8c,2,0,80,,  ,c6,d6,21,5d,c3,85,90,a3,2d,b7
2e,e5,ba,35,83,,  ,86,44,61,c5,e3,bc,8b,c9,b5,36
9b,f5,cd,1a,8a,,  ,57,14,47,d4,2b,5c,c6,90,ec,c7
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
5,38,8b,6a,8e,,  ,1a,cd,ff,4b,7a,f9,f4,53,52,ca
59,cc,2f,0,80,,  ,6f,31,1b,59,df,74,69,74,78,a9
2f,8f,51,17,80,,  ,99,b4,21,36,bd,84,e1,9f,b4,c3
77,0,0,0,80,,  ,0e,60,17,48,60,c6,ed,ba,7e,36
9,50,0,0,80,,  ,6a,d2,27,28,95,35,7f,5,33,d9
d7,23,0,0,80,,  ,76,8d,70,2a,85,ec,b7,bf,a7,16
0f,3,0,0,80,,  ,90,5c,cd,0e,44,ae,7e,34,3c,56
6c,14,0,0,80,,  ,1a,38,c7,c2,98,ce,fe,cc,f6,f5
4e,58,27,e0,83,,  ,53,ad,f4,42,a0,fd,b5,b6,9d,4e
0d,2b,2a,14,81,,  ,a8,6a,1b,2c,10,48,67,f8,5,23
59,48,7b,5,80,,  ,1d,e8,43,d3,71,f0,60,cc,9,13
53,99,3e,0,80,,  ,47,e3,80,8f,8,c0,cc,3,97,de
95,ce,ba,0,81,,  ,30,af,4b,67,e1,f5,b0,82,64,a1
da,31,aa,2,80,,  ,9b,43,ef,5b,7f,f1,a3,ae,0b,1d
54,be,2c,ef,9c,,  ,5b,fc,2e,dd,34,8d,d4,6f,48,f9
1c,0,0,0,80,,  ,24,50,e4,b5,c9,de,29,4c,85,0d
d0,0c,0,0,80,,  ,ec,79,5c,25,85,a9,f5,12,30,e2
53,3d,64,2f,80,,  ,48,fe,43,9e,57,ef,1b,6b,70,f9
cc,1,0,0,80,,  ,6a,96,6f,ba,49,cc,1,8c,9,79
92,0c,0,0,80,,  ,8a,b8,51,93,5e,2d,b3,3d,87,d5
da,17,0,0,80,,  ,ba,68,0,e5,ed,b4,ee,c4,e9,f4
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
15,36,0,0,80,,  ,2a,22,66,f6,e9,1,39,14,da,d0
80,1,25,76,80,,  ,9a,3d,d2,54,50,d0,81,e0,4d,2e
28,3,0,0,80,,  ,a0,f8,2,47,53,cf,20,22,5e,87
1e,60,5,0,80,,  ,a8,4e,f1,a3,f5,c8,99,83,5f,1
35,66,1f,0,80,,  ,36,93,6a,31,6d,48,f0,a8,36,b5
4f,49,9c,2,80,,  ,62,70,71,8c,5d,6f,aa,bc,44,1d
f3,92,8,0,80,,  ,c2,1c,ef,93,12,b2,9f,ec,32,6b
a5,93,88,4f,81,,  ,57,9e,f4,bc,31,61,fa,65,7,b1
1d,d8,7d,1,80,,  ,0e,12,b1,50,80,a9,1f,a6,50,75
81,c0,39,39,82,,  ,48,41,30,0e,7c,38,66,79,8a,c4
96,db,32,3,80,,  ,98,e8,6f,9b,b6,b3,dd,cf,fc,3d
ec,45,d6,3f,80,,  ,8,9b,a7,1e,48,e9,28,f9,6c,8b
74,2a,86,9b,80,,  ,48,87,71,a3,8a,d4,11,88,1d,9b
8d,20,8,0,80,,  ,e5,9b,ab,15,72,bf,60,36,cc,6b
4f,c1,6b,3f,81,,  ,2d,c3,e5,e5,6,a9,c3,3e,77,48
c9,78,0,0,80,,  ,78,55,e1,25,65,2d,65,cc,8d,3f
93,9,0,0,80,,  ,60,e6,b1,81,21,2b,5b,17,23,f3
db,bd,24,40,9b,,  ,4b,f7,b3,49,30,e4,0,76,75,47
3e,82,94,8b,82,,  ,0a,4f,29,0b,7a,e6,71,b2,8f,d7
98,0,0,0,80,,  ,d7,a6,f0,64,51,e6,e8,5f,0f,93
5d,31,f7,b4,a1,,  ,5f,5f,70,a7,cd,f7,33,e5,ac,14
12,0,0,0,80,,  ,f0,aa,39,6e,a4,aa,8c,bf,85,ce
25,ae,f9,cd,80,,  ,4b,b7,fa,0b,62,93,7,7e,f1,95
d2,35,3c,0,80,,  ,2f,3b,89,fc,e8,b3,c1,63,1c,b7
45,61,2d,0,80,,  ,a8,47,eb,31,58,31,19,20,40,4e
b3,46,39,20,82,,  ,61,e0,4c,91,a2,fb,ce,5c,1e,e7
37,35,5,0,80,,  ,d2,ae,2e,4d,9d,4f,a9,11,69,e6
ed,0,0,0,80,,  ,44,be,d0,5,71,ba,73,7,a5,8
f9,e3,15,0,80,,  ,32,b7,ca,5f,7a,59,10,42,70,29
ca,8d,3,0,80,,  ,80,d8,1f,2,9d,23,d8,8b,ef,cc
f3,e3,70,0,80,,  ,e6,43,4d,80,1d,a0,5f,84,0,8e
90,18,0,0,80,,  ,c3,82,3c,f7,7a,c3,6,49,80,79
7f,bb,30,8f,9f,,  ,58,f3,64,69,c0,5d,0d,93,ee,ef
8e,d7,ac,e2,81,,  ,0c,d5,15,46,41,1a,8d,b0,ee,0
69,0,0,0,80,,  ,1d,1c,19,d9,43,f2,93,0f,59,31
5f,cd,6b,15,80,,  ,0e,ab,ec,18,2c,51,9e,85,eb,8d
fb,ba,91,3,80,,  ,b8,51,cc,3b,ae,79,f8,be,dc,89
92,0,0,0,80,,  ,c1,0a,b3,14,47,5c,b3,a2,49,9d
0e,2b,d2,a0,82,,  ,97,af,91,4e,22,49,61,0d,4b,51
fd,d5,9b,f3,8a,,  ,47,1a,3e,41,9b,f0,b9,1a,9a,28
1f,0,0,0,80,,  ,25,f2,5c,1b,76,90,8c,a1,95,32
1e,0,0,0,80,,  ,21,61,cb,a0,c0,e7,d3,a6,53,64
b3,7,0,0,80,,  ,29,98,fe,da,9c,39,aa,e9,21,5e
c5,0c,6,0,80,,  ,5c,ce,8f,8f,44,c0,e2,81,0f,d3
80,0a,0,0,80,,  ,19,20,69,21,b0,4b,91,5e,26,aa
73,5e,18,0,80,,  ,45,7b,7b,ee,d0,5b,cf,94,99,f4
83,ee,3d,1f,80,,  ,f4,57,47,87,51,aa,69,c1,7a,31
a6,0,0,0,80,,  ,fc,34,b2,a2,3c,39,99,f2,6a,2b
b3,e9,f6,70,85,,  ,39,7c,17,98,d7,0e,e7,5a,e1,56
a0,92,a5,1c,85,,  ,bf,87,cc,59,e0,5c,31,6f,7b,64
89,71,0,0,80,,  ,b5,c7,ba,f2,b5,95,b9,41,3c,ed
df,aa,89,49,80,,  ,a8,1d,3c,a3,97,54,8a,e4,c3,3d
67,b7,c9,df,81,,  ,c2,16,a6,60,fe,31,eb,91,28,14
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
f5,ba,84,1,80,,  ,b1,0a,43,2c,d5,ea,3b,de,ee,54
d2,a7,c6,4a,bc,,  ,bf,a2,bf,f8,8d,51,4d,c7,e2,fc
b4,fc,c4,0,80,,  ,e2,8,f6,7a,af,b5,3d,9f,20,f1
72,c1,7,0,80,,  ,42,f1,8a,7,21,aa,41,0,7e,11
62,0,0,0,80,,  ,86,b5,a8,74,be,1a,da,1c,e2,36
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
33,0,0,0,80,,  ,35,91,db,e0,40,e4,9,7a,55,52
38,40,ae,5,80,,  ,4e,3a,0f,78,73,66,65,0b,0e,72
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
4b,6f,4,14,89,,  ,6b,f3,1f,9b,76,f4,58,47,20,f3
91,8d,df,3,80,,  ,1c,5e,4a,53,2,97,46,91,85,a4
65,6d,db,25,80,,  ,cb,b3,56,0b,6,4c,87,8a,7d,3e
9c,2,0,0,80,,  ,2f,c6,2a,7,96,16,1f,de,5b,91
69,0f,1f,0,80,,  ,f9,58,c0,b2,c5,df,76,b4,90,9b
9c,0,0,0,80,,  ,dc,f3,ce,0c,4a,76,6e,9e,0d,7a
59,61,3,0,80,,  ,ff,12,98,43,e1,26,32,40,fa,e4
d5,d1,b3,29,81,,  ,28,4a,ce,91,3b,c6,6f,99,bb,9c
21,37,f6,2,80,,  ,2b,bf,cc,d3,a6,9e,19,e5,3f,ef
53,b4,6,0,80,,  ,bb,a8,31,b0,e9,e9,b6,7d,27,1d
89,6f,c2,0c,87,,  ,b0,8d,c8,98,5,54,9c,fe,82,fa
dd,48,0,0,80,,  ,98,3d,45,6f,c3,1a,da,17,b6,c1
e4,1,0,0,80,,  ,bf,b7,2c,a2,ae,13,26,d9,25,65
50,4c,0d,0,80,,  ,7e,11,51,fa,13,bc,5f,5a,5a,d6
0,70,9,48,be,,  ,69,93,f2,79,28,5f,29,41,4d,5a
33,c3,d9,50,80,,  ,94,a2,be,fb,b2,41,41,8e,68,2e
4f,0,0,0,80,,  ,25,d0,30,f3,81,73,5c,89,92,87
77,27,6,0,80,,  ,c2,52,42,c8,f2,28,9d,7f,21,ee
45,49,0,0,80,,  ,78,d2,3b,92,9f,93,34,74,cd,14
77,e9,0b,1d,80,,  ,ea,89,fb,d2,34,b2,63,1c,45,f2
22,1b,4d,5,80,,  ,79,5e,9b,49,89,13,6,f1,f3,58
7a,1b,ac,10,80,,  ,66,3d,bb,6d,be,da,a9,f3,7f,f2
7f,0,0,0,80,,  ,d4,2a,bb,8d,59,79,9e,7a,a2,c4
3f,85,f7,0,80,,  ,bc,47,ee,bf,7b,28,0a,26,a8,b0
1f,c0,0c,0,80,,  ,8e,0e,88,49,cb,0a,b4,7,e3,76
76,b6,0,0,80,,  ,4b,d5,22,e4,f7,f8,c2,a0,34,87
d0,c1,2,0,80,,  ,5f,2d,5,2a,ac,37,0b,3f,b4,ce
9b,ab,0,0,80,,  ,f2,2,d7,92,c4,0c,6c,ad,26,af
43,4d,2b,0,80,,  ,3b,66,85,dc,9f,7,ad,22,c8,ed
3c,32,7e,1,80,,  ,cd,57,86,7c,93,d3,bc,fe,0b,29
f4,85,92,d9,b4,,  ,a2,69,19,f7,0f,85,0f,aa,8a,e4
0b,0,0,0,80,,  ,fd,61,3e,1a,98,f0,6,f9,23,e7
20,39,3b,b7,82,,  ,f6,48,e5,0b,6c,b5,6e,63,ba,27
52,20,18,2,80,,  ,96,0e,e8,1f,3,16,f5,c9,15,a3
cc,4b,3a,c6,87,,  ,b8,29,22,61,c1,a5,5a,4c,cf,25
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
2b,1,0,0,80,,  ,73,7,36,8,d1,da,b9,0c,8e,c3
39,f1,c7,5,80,,  ,80,b2,ad,1e,db,ee,3,b5,26,f8
e3,7a,18,7b,9e,,  ,e7,d6,97,a2,f3,ad,5c,14,5e,f8
df,0a,b3,0f,80,,  ,66,54,84,50,a8,8b,2f,6,12,bc
aa,4,0,0,80,,  ,f7,2b,22,f2,19,7f,2f,3c,6e,25
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
10,d2,27,36,80,,  ,a2,8a,8a,6,bf,81,2e,82,bb,f2
bf,44,b8,7e,86,,  ,98,d5,40,dc,b8,2f,c5,f3,bc,5b
f4,35,33,0,80,,  ,3d,d7,1c,78,24,97,10,63,99,bf
da,c8,0a,0,80,,  ,49,b1,92,ae,7,3c,1a,0,37,e4
ee,1,0,0,80,,  ,4b,2a,5b,ef,83,bf,6d,52,15,b2
77,2a,67,c6,ae,,  ,2e,d5,35,ba,33,83,28,46,1c,f2
b5,e5,a2,9,80,,  ,d8,63,53,85,6f,fd,3e,2b,92,f1
12,7,0,0,80,,  ,73,3f,8f,14,dd,2f,2c,e3,ea,a1
21,33,f7,ba,90,,  ,f7,47,b9,67,8c,3f,0f,fb,b8,12
24,c5,25,1,80,,  ,67,81,f6,ec,2,1a,d1,3c,bb,95
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
a6,21,3f,2e,80,,  ,9f,d0,22,20,77,78,19,c2,c8,69
69,9,0,0,80,,  ,f0,49,c9,5d,fe,bf,f4,87,eb,8b
1a,1f,0,0,80,,  ,ea,ef,f1,72,87,34,bc,dc,0a,43
40,a4,10,7d,86,,  ,a7,78,9a,28,d6,1e,eb,92,a4,f1
cb,ce,a6,73,80,,  ,15,a7,df,fe,e0,95,b0,9,ce,a2
e1,40,3e,45,80,,  ,ac,0,b5,cb,43,a8,b6,38,c8,74
9a,3,0,0,80,,  ,a1,ec,b8,73,59,c6,d3,4a,66,0f
60,e3,ac,2,80,,  ,94,9d,59,0d,89,82,b2,ee,9a,93
b2,37,6,37,81,,  ,2d,24,b2,0e,b1,43,75,ca,b8,7a
80,89,4,0,80,,  ,13,24,aa,30,28,bc,10,bf,ab,36
dc,14,f0,0,80,,  ,d1,53,a2,a4,df,18,d6,ac,5e,d9
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
9a,1b,0b,0,80,,  ,a4,4f,3b,9e,df,3f,cb,1f,84,70
b6,47,0,0,80,,  ,97,3,e0,68,c7,80,8a,ce,18,fe
a7,23,0a,0,80,,  ,65,3e,cc,54,4a,8d,93,49,d1,a5
76,0,0,0,80,,  ,9b,f9,82,d1,46,f4,48,e2,44,e7
9d,6,8d,90,80,,  ,1a,8d,74,b6,42,f0,76,d2,76,17
dd,0,0,0,80,,  ,16,17,6a,a5,ae,cf,ca,9d,78,3e
f6,0,0,0,80,,  ,2f,11,f5,9,85,50,54,3e,f0,28
70,49,1,0,80,,  ,f9,18,c0,44,96,40,95,14,ad,33
2b,0,0,0,80,,  ,9f,1a,ac,b9,50,bf,ca,ab,c1,33
aa,22,d6,0,80,,  ,73,53,a7,6a,33,dd,9d,12,58,4
b6,49,0,0,80,,  ,65,92,7a,c8,d6,49,d1,d4,61,d5
45,8f,6,0,80,,  ,62,5c,30,49,12,70,7e,33,19,98
31,3,0,0,80,,  ,79,f1,9c,3,7,23,60,61,11,a9
6c,a7,0c,a1,80,,  ,6,80,c4,44,fd,96,ed,95,11,97
21,96,80,16,83,,  ,24,4b,df,cd,6e,4e,99,a9,fa,2b
8b,e6,2,0,80,,  ,0f,9a,b7,fd,b4,0f,0e,6e,2c,be
31,ff,2,0a,80,,  ,3f,fd,90,94,cf,59,df,b2,90,9f
2,17,66,0,80,,  ,1c,6,2b,d7,f7,a9,d7,9,f5,4
b7,2b,9,0,80,,  ,38,24,ee,c1,f2,19,e5,8e,f4,62
3b,a8,2d,0,80,,  ,1,11,74,46,20,6,9c,d2,56,96
2c,2a,7,0,80,,  ,1f,88,f7,d9,7,6b,70,7d,c3,94
ef,3c,0,0,80,,  ,4f,2d,9d,70,0b,0f,db,de,66,94
86,4,0,0,80,,  ,ac,48,f3,44,f2,86,b5,ea,87,df
45,0,0,0,80,,  ,68,bd,b3,13,ff,92,14,db,da,92
17,ab,fc,48,80,,  ,49,4,bc,a0,b4,0e,7b,72,f1,44
34,8f,58,41,80,,  ,9f,60,d1,f8,f9,65,95,27,e4,b5
26,6c,18,0,80,,  ,84,e9,7b,70,6a,27,0a,92,f6,4b
17,0,0,0,80,,  ,25,b0,b1,ea,4f,f8,19,85,2e,e5
e9,95,dc,2,80,,  ,4d,ad,cc,29,4c,97,26,6f,6f,15
a1,88,0,0,80,,  ,37,ad,e7,fc,1c,2,a6,e9,9b,a2
a9,90,63,44,93,,  ,fd,a6,8e,c2,75,32,5e,c9,59,c4
e9,1,ef,0,80,,  ,5c,7a,92,b0,d3,99,4b,75,68,d2
cc,fc,a2,0,80,,  ,19,a0,4f,1f,0c,4b,51,dc,da,59
99,f6,e7,0,80,,  ,d9,a7,30,ae,c4,2d,a4,e9,67,db
18,36,5c,43,80,,  ,ca,99,d2,9a,33,cf,bb,5d,54,96
8e,eb,93,12,80,,  ,aa,75,f9,2e,71,f2,33,49,ec,b5
13,0,0,0,80,,  ,67,8b,2,57,94,4b,7e,bb,96,34
39,9e,1a,ce,bb,,  ,b2,c7,74,4d,4c,1b,8a,74,13,1d
9,1,0,0,80,,  ,6b,42,ba,c5,db,84,ce,de,dc,39
46,71,ca,2,80,,  ,dd,f6,df,91,22,bc,9b,a9,54,b2
36,64,0,0,80,,  ,bd,6b,75,16,55,cb,4,ed,5f,b7
73,0,0,0,80,,  ,3,63,78,be,bd,57,5d,7,1f,c7
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
3a,c6,87,0f,80,,  ,fb,43,9b,60,f9,29,fd,76,d6,1a
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
b3,1a,ad,3,80,,  ,5a,6,5e,33,9,92,4d,7a,2a,cc
4c,f9,31,6e,96,,  ,22,c3,39,86,3b,e3,2e,50,9a,d5
19,0,0,0,80,,  ,48,c7,27,58,63,da,38,f0,af,a7
5f,1,0,0,80,,  ,fd,ac,57,ed,a8,b8,ca,f0,8,0b
3a,a9,d2,2a,8a,,  ,77,93,83,50,1e,96,c4,9d,5f,a0
22,0,0,0,80,,  ,a0,7,1,b7,57,27,7c,29,97,8
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
8f,1,0,0,80,,  ,e4,64,12,11,41,8e,b2,9e,15,41
3b,c7,0,0,80,,  ,68,72,f5,4a,54,ba,f0,b6,5,d2
f4,32,3,0,80,,  ,e8,e6,50,6b,1c,5e,47,e6,0,95
a6,7d,77,61,80,,  ,fa,2b,b0,7c,b2,bc,ab,6,f0,c5
0f,0,0,0,80,,  ,b5,62,d0,a0,40,cf,cc,df,71,59
a5,d3,5b,2,80,,  ,9d,5e,2a,c3,e9,46,21,e7,ee,a3
ea,0,0,0,80,,  ,e0,ce,62,47,97,b8,fb,8c,bb,e5
dd,8a,b6,94,87,,  ,7b,38,87,9c,c1,3a,d1,52,69,4a
77,b8,28,7,9c,,  ,b0,4f,98,8a,26,c7,29,45,5d,26
df,88,0d,0,80,,  ,b8,65,26,68,6c,85,dd,cc,25,e0
3,dc,0,0,80,,  ,6b,d6,c0,fd,d5,5f,34,e3,88,82
3d,2,2,0,80,,  ,53,62,c4,79,ad,af,6c,57,b5,67
4d,0,0,0,80,,  ,26,ff,17,ef,ca,6,76,2c,a8,d0
d3,73,27,4e,86,,  ,a1,1,6d,a1,1c,3a,43,86,6,cf
f6,0,1c,1,80,,  ,4,90,9b,f9,e5,8f,71,4a,f2,18
d1,6,0,0,80,,  ,f2,79,c1,7d,9d,ba,19,63,60,7b
37,0,0,0,80,,  ,1c,d0,2d,3,99,6f,40,ea,ec,b9
37,23,1,0,80,,  ,0a,75,45,19,e5,68,7b,40,e0,0b
25,ce,0,0,80,,  ,78,36,24,35,58,d9,b9,b2,f8,5a
c2,5,3,0,80,,  ,5,26,ed,d4,57,f0,15,5e,67,f3
8,0,0,0,80,,  ,df,3,ae,5b,b4,cb,10,40,98,ba
0,12,ee,70,80,,  ,62,a4,e0,46,ee,97,e5,a7,d4,89
7f,0b,0,0,80,,  ,0c,43,bc,6a,71,47,94,88,2,7
30,d0,5a,0,80,,  ,2c,a6,bb,fa,3b,44,4f,b5,d4,19
ce,56,9c,7a,80,,  ,b1,ef,58,f2,3b,f2,8e,7,cc,1d
53,8f,84,4e,82,,  ,60,8e,7f,73,7f,92,cf,bc,2a,e1
c1,55,0,0,80,,  ,e8,5f,b0,5d,a1,69,5,aa,b9,e9
8,0,0,0,80,,  ,df,3,ae,5b,b4,cb,10,40,98,ba
b3,b9,0,0,80,,  ,bf,c1,38,84,87,0c,9c,38,b7,0c
0b,1,0,0,80,,  ,58,67,b1,b9,30,60,74,14,27,3b
fd,e7,20,3f,8a,,  ,23,f2,ea,b9,29,e2,0a,e2,6e,2c
9d,16,0f,8a,82,,  ,63,d2,da,b8,b6,0d,30,df,43,b8
94,11,0,0,80,,  ,43,d8,0c,2f,33,24,4d,19,f2,c6
c3,74,10,3b,80,,  ,5c,78,2c,f0,a1,36,ec,bb,a6,f0
71,6b,3e,6a,86,,  ,a1,f2,a5,a5,cd,f1,1,90,34,85
87,41,c0,d8,81,,  ,c1,87,5,4,7a,8f,ab,48,4a,0c
3b,fe,0,0,80,,  ,16,a5,b5,2a,c3,35,9d,69,ec,5e
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
a8,9f,9,6e,bc,,  ,68,95,1e,83,d0,2,fd,42,9f,88
1d,1,0,0,80,,  ,0d,7b,d0,23,21,dc,12,bd,0d,35
99,6c,a2,12,8c,,  ,69,3e,b0,31,bd,a0,a8,2b,0c,c1
7c,0e,71,0,80,,  ,f7,b9,18,f4,f6,8a,b9,20,a1,93
5e,7b,0,0,80,,  ,1,cc,c2,33,ae,ea,eb,a3,7a,22
d8,69,bd,32,80,,  ,19,5c,bb,c9,87,58,98,35,7c,3b
d8,12,f4,7,80,,  ,41,67,47,1b,ec,b0,2a,ee,80,de
38,e6,bd,0,80,,  ,2c,2e,e8,0e,75,18,45,0f,2e,fb
94,ba,3a,7f,80,,  ,cd,fb,45,a0,5,0a,ae,be,62,5d
c6,1,2,0,80,,  ,5,a5,5d,4b,6e,47,9d,3e,a1,67
6e,86,24,0b,84,,  ,b5,67,58,68,7e,dc,91,39,dc,63
1f,e9,c2,35,83,,  ,84,d0,f1,31,4f,8b,c3,17,52,29
25,b1,3b,6,80,,  ,c5,b8,1f,ba,9,41,e6,4d,eb,cb
74,ee,35,bb,ae,,  ,12,9e,4a,1f,f3,f3,ce,db,ed,51
57,4b,a0,0b,80,,  ,95,b3,20,2b,92,95,f6,6d,c5,ab
2f,f9,e2,ec,93,,  ,9c,72,f3,b6,b8,d6,0,ac,45,fe
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
e0,8b,0,0,80,,  ,39,ac,33,9e,7b,a6,f3,fa,18,89
5b,d1,bc,de,87,,  ,7c,d7,6f,d7,4,3d,c9,85,c2,23
0d,55,5,0,80,,  ,cb,44,5e,50,2f,cb,d5,fb,0d,0d
54,0,0,0,80,,  ,e4,b4,f0,9b,b1,28,62,32,48,2e
2f,0,0,0,80,,  ,bd,23,2,59,8a,1c,1d,4e,5,6a
df,0,0,0,80,,  ,0,2a,71,d8,c4,d0,7,42,9a,50
df,ab,2b,58,80,,  ,f3,c5,eb,c9,d4,21,ea,30,ee,6c
32,a8,6a,0c,80,,  ,d2,a5,f2,c1,d4,11,ea,ac,0a,40
34,96,0f,6,80,,  ,8e,0d,a6,a5,f9,c2,17,ab,6e,68
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
0d,1e,0,0,80,,  ,4e,93,36,80,bd,5e,b0,3f,7,a3
6,bc,da,5a,83,,  ,f5,20,46,4a,e3,eb,57,83,5e,bf
14,b8,f4,0,80,,  ,3c,d9,ed,ba,ed,4b,a1,d2,c9,9a
11,a2,0,0,80,,  ,a6,d8,79,cf,d5,2c,35,cb,ae,79
8,0,0,0,80,,  ,df,3,ae,5b,b4,cb,10,40,98,ba
f9,0,0,0,80,,  ,5c,ed,7f,f7,53,e5,44,d2,8b,9a
50,8e,6a,1d,80,,  ,1,95,2c,23,94,9a,a2,b2,88,c5
37,6b,8e,ff,80,,  ,68,fd,f8,61,55,c9,ca,4b,8e,c4
23,12,1,0,80,,  ,82,be,ae,3,9,88,92,50,a9,1c
c8,d5,51,ed,a4,,  ,ba,be,71,eb,af,3f,de,b2,5b,a7
a2,45,3f,4,80,,  ,6a,c7,6e,c1,b7,3,93,c0,cf,d1
6b,b6,ef,1d,80,,  ,f6,58,ea,ab,3d,81,95,d7,a0,ef
af,11,17,6e,80,,  ,c4,4d,a1,b4,b0,9b,94,61,3f,4e
1,58,69,19,a1,,  ,a5,0a,2a,83,bf,f3,50,a3,64,78
b6,1d,0,0,80,,  ,fe,11,af,3,d7,5b,b6,22,be,85
69,5,0,0,80,,  ,18,1f,b1,67,b9,46,e3,43,57,45
ff,f6,31,0,80,,  ,d0,bc,76,12,7d,56,93,12,f7,56
e1,fb,3,0,80,,  ,fb,cf,af,ae,5d,e4,66,96,55,84
